siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_com;insee;nom_com;ptot_com;pmun_com;pcap_com
200012136;CC Seuil Charente Périgord;CC;4TX;7215;7043;172;15;16290;Rouzède;294;291;3
200012136;CC Seuil Charente Périgord;CC;4TX;7215;7043;172;15;16323;Saint-Germain-de-Montbron;439;434;5
200012136;CC Seuil Charente Périgord;CC;4TX;7215;7043;172;15;16353;Saint-Sornin;734;715;19
200012136;CC Seuil Charente Périgord;CC;4TX;7215;7043;172;15;16372;Souffrignac;157;157;0
200012136;CC Seuil Charente Périgord;CC;4TX;7215;7043;172;15;16406;Vilhonneur;287;274;13
200012136;CC Seuil Charente Périgord;CC;4TX;7215;7043;172;15;16421;Vouthon;340;327;13
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71179;Dompierre-sous-Sanvignes;80;79;1
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71224;Grandvaux;69;68;1
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71281;Marly-sur-Arroux;374;361;13
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71285;Martigny-le-Comte;479;463;16
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71334;Oudry;369;355;14
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71340;Palinges;1540;1494;46
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71388;Saint-Aubin-en-Charollais;391;384;7
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71395;Saint-Bonnet-de-Vieille-Vigne;200;198;2
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71478;Saint-Romain-sous-Versigny;126;121;5
200012144;CC du Nord Charolais;CC;4TX;4679;4542;137;10;71490;Saint-Vincent-Bragny;1051;1019;32
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67030;Bergbieten;523;517;6
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67081;Dahlenheim;588;582;6
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67085;Dangolsheim;614;603;11
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67139;Flexbourg;471;469;2
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67240;Kirchheim;516;513;3
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67282;Marlenheim;3396;3365;31
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67335;Nordheim;739;732;7
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67354;Odratzheim;409;399;10
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67442;Scharrachbergheim-Irmstett;1046;991;55
200012227;CC de la Porte du Vignoble;CC;4TX;9013;8875;138;10;67517;Wangen;711;704;7
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67037;Biblisheim;377;372;5
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67093;Dieffenbach-lès-Woerth;364;361;3
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67110;Durrenbach;1013;1001;12
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67132;Eschbach;966;951;15
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67141;Forstheim;587;577;10
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67147;Froeschwiller;569;564;5
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67160;Goersdorf;993;984;9
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67177;Gunstett;694;683;11
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67186;Hegeney;333;328;5
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67254;Kutzenhausen;798;783;15
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67257;Lampertsloch;655;644;11
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67259;Langensoultzbach;911;901;10
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67260;Laubach;280;275;5
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67263;Lembach;1717;1689;28
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67271;Lobsann;503;496;7
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67290;Merkwiller-Pechelbronn;846;828;18
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67303;Morsbronn-les-Bains;529;522;7
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67334;Niedersteinbach;157;155;2
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67341;Oberdorf-Spachbach;337;333;4
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67353;Obersteinbach;187;184;3
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67379;Preuschdorf;886;869;17
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67511;Walbourg;1108;768;340
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67537;Wingen;478;470;8
200013050;CC Sauer - Pechelbronn;CC;TPU;16989;16408;581;24;67550;Woerth;1701;1670;31
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1024;Attignat;2674;2639;35
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1040;Béréziat;342;340;2
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1115;Confrançon;1053;1037;16
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1130;Cras-sur-Reyssouze;1186;1167;19
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1140;Curtafond;692;682;10
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1154;Etrez;648;642;6
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1163;Foissiat;1811;1793;18
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1196;Jayat;1068;1064;4
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1229;Malafretaz;852;845;7
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1236;Marsonnas;890;873;17
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1266;Montrevel-en-Bresse;2303;2257;46
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1346;Saint-Didier-d'Aussiat;801;792;9
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1375;Saint-Martin-le-Châtel;766;760;6
240100156;CC de Montrevel en Bresse;CC;4TX;15189;14994;195;14;1387;Saint-Sulpice;103;103;0
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1014;Arbent;3693;3610;83
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1031;Bellignat;3825;3485;340
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1148;Dortan;2222;2186;36
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1171;Géovreisset;775;759;16
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1181;Groissiat;1096;1074;22
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1237;Martignat;1573;1542;31
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1265;Montréal-la-Cluse;3703;3652;51
240100172;CC d'Oyonnax;CC;TPU;41523;40470;1053;8;1283;Oyonnax;24636;24162;474
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1124;Cormoz;515;512;3
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1128;Courtes;219;218;1
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1139;Curciat-Dongalon;407;404;3
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1212;Lescheroux;603;597;6
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1230;Mantenay-Montlin;250;246;4
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1364;Saint-Jean-sur-Reyssouze;585;579;6
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1367;Saint-Julien-sur-Reyssouze;522;514;8
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1380;Saint-Nizier-le-Bouchoux;553;546;7
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1388;Saint-Trivier-de-Courtes;950;935;15
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1406;Servignat;136;135;1
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1433;Vernoux;130;127;3
240100339;CC du Canton de Saint Trivier de Courtes;CC;TPU;5061;5004;57;12;1437;Vescours;191;191;0
240100347;CC Rhône et Gland;CC;4TX;2104;2081;23;6;1058;Brégnier-Cordon;679;675;4
240100347;CC Rhône et Gland;CC;4TX;2104;2081;23;6;1110;Colomieu;130;128;2
240100347;CC Rhône et Gland;CC;4TX;2104;2081;23;6;1182;Groslée;340;333;7
240100347;CC Rhône et Gland;CC;4TX;2104;2081;23;6;1193;Izieu;181;178;3
240100347;CC Rhône et Gland;CC;4TX;2104;2081;23;6;1338;Saint-Benoît;671;665;6
240100347;CC Rhône et Gland;CC;4TX;2104;2081;23;6;1340;Saint-Bois;103;102;1
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1006;Ambléon;86;86;0
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1009;Andert-et-Condon;279;275;4
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1015;Arbignieu;435;431;4
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1034;Belley;8473;7999;474
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1061;Brens;1019;1004;15
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1098;Chazey-Bons;671;664;7
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1116;Contrevoz;446;430;16
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1117;Conzieu;103;100;3
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1133;Cressin-Rochefort;312;308;4
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1162;Flaxieu;50;50;0
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1227;Magnieu;297;291;6
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1234;Marignieu;156;156;0
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1239;Massignieu-de-Rives;505;498;7
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1268;Murs-et-Gélignieux;207;204;3
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1271;Nattages;526;521;5
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1286;Parves;321;320;1
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1294;Peyrieu;728;644;84
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1302;Pollieu;123;122;1
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1310;Prémeyzel;246;242;4
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1341;Saint-Champ;137;132;5
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1358;Saint-Germain-les-Paroisses;309;307;2
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1454;Virignin;651;643;8
240100354;CC de Belley Bas Bugey;CC;4TX;16174;15516;658;23;1456;Vongnes;94;89;5
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1022;Artemare;1002;970;32
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1036;Belmont-Luthézieu;465;454;11
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1059;Brénaz;105;105;0
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1079;Champagne-en-Valromey;685;674;11
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1097;Chavornay;180;174;6
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1187;Hotonnes;299;295;4
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1218;Lochieu;73;73;0
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1292;Le Petit-Abergement;144;141;3
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1330;Ruffieu;191;188;3
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1414;Sutrieu;223;218;5
240100370;CC du Valromey;CC;4TX;3652;3573;79;11;1453;Virieu-le-Petit;285;281;4
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1013;Arandas;141;135;6
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1017;Argis;403;390;13
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1076;Chaley;107;106;1
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1107;Cleyzieu;119;116;3
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1111;Conand;72;69;3
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1155;Evosges;109;109;0
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1186;Hostiaz;62;62;0
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1277;Nivollet-Montgriffon;88;87;1
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1279;Oncieu;78;78;0
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1384;Saint-Rambert-en-Bugey;2090;2065;25
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1416;Tenay;1095;1086;9
240100396;CC de la Vallée de l'Albarine;CC;4TX;5019;4949;70;12;1421;Torcieu;655;646;9
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1037;Bénonces;248;243;5
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1064;Briord;692;675;17
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1190;Innimond;95;95;0
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1216;Lhuis;742;724;18
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1219;Lompnas;150;147;3
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1233;Marchamp;108;108;0
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1255;Montagnieu;397;386;11
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1280;Ordonnaz;121;120;1
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1400;Seillonnaz;126;123;3
240100412;CC Rhône - Chartreuse de Portes;CC;4TX;3662;3581;81;10;1403;Serrières-de-Briord;983;960;23
240100438;CC du Colombier;CC;4TX;3994;3917;77;4;1039;Béon;373;364;9
240100438;CC du Colombier;CC;4TX;3994;3917;77;4;1073;Ceyzérieu;824;814;10
240100438;CC du Colombier;CC;4TX;3994;3917;77;4;1138;Culoz;2680;2622;58
240100438;CC du Colombier;CC;4TX;3994;3917;77;4;1208;Lavours;117;117;0
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1012;Aranc;283;275;8
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1080;Champdor;433;425;8
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1119;Corcelles;227;221;6
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1121;Corlier;75;73;2
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1122;Cormaranche-en-Bugey;795;726;69
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1185;Hauteville-Lompnes;3795;3662;133
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1311;Prémillieu;36;33;3
240100578;CC du Plateau dHauteville;CC;TPU;5949;5714;235;8;1417;Thézillieu;305;299;6
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1167;Garnerans;678;666;12
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1188;Illiat;469;466;3
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1252;Mogneneins;687;682;5
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1295;Peyzieux-sur-Saône;374;372;2
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1348;Saint-Didier-sur-Chalaronne;2336;2259;77
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1351;Saint-Etienne-sur-Chalaronne;1402;1385;17
240100594;CC Val de Saône Chalaronne;CC;TPU;7329;7188;141;7;1420;Thoissey;1383;1358;25
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1105;Civrieux;1146;1079;67
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1250;Misérieux;1821;1430;391
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1285;Parcieux;1088;1074;14
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1322;Reyrieux;3722;3622;100
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1339;Saint-Bernard;1293;1282;11
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1347;Saint-Didier-de-Formans;1575;1544;31
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1353;Sainte-Euphémie;1131;1118;13
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1362;Saint-Jean-de-Thurigneux;558;554;4
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1423;Toussieux;733;727;6
240100602;CC Saône Vallée;CC;TPU;19664;18822;842;10;1427;Trévoux;6597;6392;205
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1027;Balan;2578;1623;955
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1032;Béligneux;3042;3033;9
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1049;La Boisse;2741;2709;32
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1062;Bressolles;595;590;5
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1142;Dagneux;3797;3757;40
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1262;Montluel;6671;6454;217
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1276;Niévroz;1368;1360;8
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1297;Pizay;640;637;3
240100610;CC du Canton de Montluel;CC;TPU;21905;20631;1274;9;1342;Sainte-Croix;473;468;5
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1053;Bourg-en-Bresse;43008;40598;2410
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1065;Buellas;1649;1611;38
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1145;Dompierre-sur-Veyle;1196;1184;12
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1195;Jasseron;1273;1256;17
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1211;Lent;1156;1145;11
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1259;Montcet;677;668;9
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1264;Montracol;951;936;15
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1289;Péronnas;5940;5531;409
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1301;Polliat;2469;2430;39
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1336;Saint-André-sur-Vieux-Jonc;1122;1106;16
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1344;Saint-Denis-lès-Bourg;5028;4921;107
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1385;Saint-Rémy;834;813;21
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1405;Servas;931;914;17
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1429;Vandeins;516;510;6
240100628;CA de Bourg en Bresse;CA;TPU;72170;68911;3259;15;1451;Viriat;5420;5288;132
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1095;Chavannes-sur-Suran;490;485;5
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1125;Corveissiat;481;469;12
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1127;Courmangoux;363;360;3
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1150;Drom;164;160;4
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1172;Germagnat;92;92;0
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1177;Grand-Corent;114;111;3
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1241;Meillonnas;1390;1360;30
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1309;Pouillat;58;58;0
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1312;Pressiat;194;191;3
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1350;Saint-Etienne-du-Bois;2091;2046;45
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1408;Simandre-sur-Suran;647;638;9
240100636;CC de Treffort en Revermont;CC;TPU;8037;7880;157;12;1426;Treffort-Cuisiat;1953;1910;43
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1001;L'Abergement-Clémenciat;739;728;11
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1028;Baneins;537;529;8
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1093;Châtillon-sur-Chalaronne;5209;5028;181
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1113;Condeissiat;781;772;9
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1146;Dompierre-sur-Chalaronne;397;395;2
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1272;Neuville-les-Dames;1449;1415;34
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1319;Relevant;373;367;6
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1328;Romans;641;628;13
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1335;Saint-André-le-Bouchoux;304;300;4
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1356;Saint-Georges-sur-Renon;165;161;4
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1393;Sandrans;572;569;3
240100644;CC Chalaronne centre;CC;4TX;11746;11462;284;12;1412;Sulignat;579;570;9
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1029;Beaupont;497;492;5
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1038;Bény;627;613;14
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1108;Coligny;1114;1091;23
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1147;Domsure;408;403;5
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1232;Marboz;2207;2164;43
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1296;Pirajoux;304;299;5
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1391;Salavre;293;285;8
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1432;Verjon;201;192;9
240100651;CC du Canton de Coligny;CC;4TX;6238;6119;119;9;1445;Villemotier;587;580;7
240100669;CC des Bords de Veyle;CC;4TX;7641;7502;139;6;1046;Biziat;651;641;10
240100669;CC des Bords de Veyle;CC;4TX;7641;7502;139;6;1084;Chanoz-Châtenay;704;694;10
240100669;CC des Bords de Veyle;CC;4TX;7641;7502;139;6;1096;Chaveyriat;826;810;16
240100669;CC des Bords de Veyle;CC;4TX;7641;7502;139;6;1246;Mézériat;1953;1911;42
240100669;CC des Bords de Veyle;CC;4TX;7641;7502;139;6;1368;Saint-Julien-sur-Veyle;708;698;10
240100669;CC des Bords de Veyle;CC;4TX;7641;7502;139;6;1457;Vonnas;2799;2748;51
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1074;Chalamont;1674;1658;16
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1090;Châtenay;315;308;7
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1092;Châtillon-la-Palud;1150;1074;76
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1129;Crans;258;258;0
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1299;Le Plantay;424;417;7
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1381;Saint-Nizier-le-Désert;756;748;8
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1434;Versailleux;258;255;3
240100677;CC du Canton de Chalamont;CC;4TX;5432;5297;135;8;1449;Villette-sur-Ain;597;579;18
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1016;Arbigny;343;332;11
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1050;Boissey;203;202;1
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1057;Boz;477;474;3
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1094;Chavannes-sur-Reyssouze;711;699;12
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1102;Chevroux;847;836;11
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1175;Gorrevod;761;751;10
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1284;Ozan;479;467;12
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1305;Pont-de-Vaux;2042;2004;38
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1323;Reyssouze;720;715;5
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1337;Saint-Bénigne;1119;1093;26
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1352;Saint-Etienne-sur-Reyssouze;504;503;1
240100685;CC de Pont de Vaux;CC;4TX;8757;8621;136;12;1402;Sermoyer;551;545;6
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1072;Ceyzériat;2445;2390;55
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1106;Cize;129;127;2
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1184;Hautecourt-Romanèche;683;676;7
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1245;Bohas-Meyriat-Rignat;744;727;17
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1254;Montagnat;1464;1421;43
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1317;Ramasse;221;219;2
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1321;Revonnas;506;492;14
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1369;Saint-Just;803;789;14
240100693;CC de la Vallière;CC;TPU;8205;7943;262;9;1447;Villereversure;1210;1102;108
240100701;CC des Monts du Berthiand;CC;4TX;5407;5329;78;10;1051;Bolozon;96;94;2
